hour,city,sensor_count,pm25_mean,pm25_median,pm25_max,temperature,humidity,pressure,wind_speed,clouds,coverage_quality,is_missing_hour,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,hour_of_day,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm25_rolling_mean_3h,pm25_rolling_mean_6h,pm25_rolling_mean_24h,pm25_rolling_std_24h,pm25_change_1h,pm25_change_24h,target_24h,target_48h,target_72h
2025-12-02 04:00:00+00:00,Islamabad,19.0,135.8421052631579,144.0,198.0,11.3,62.0,956.5,5.4,0.0,HIGH,False,154.8,129.75454545454545,141.75652173913045,178.95238095238096,144.28571428571428,4,1,12,336,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,143.37318181818182,139.23369235836628,151.09871077624067,29.629258955781943,-18.95789473684212,-8.443609022556387,175.0,229.4090909090909,176.65217391304347
2025-12-02 05:00:00+00:00,Islamabad,17.0,132.35294117647058,140.0,169.0,13.9,55.0,957.3,3.3,0.0,HIGH,False,135.8421052631579,145.565,136.7391304347826,178.1304347826087,141.0952380952381,5,1,12,336,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,145.40236842105264,138.2479562790375,150.74689373363415,29.763499070555987,-3.4891640866873104,-8.742296918767522,194.8421052631579,231.04761904761904,159.86363636363637
2025-12-02 06:00:00+00:00,Islamabad,22.0,116.67272727272729,118.5,172.0,15.7,49.0,957.6,2.9,0.0,HIGH,False,132.35294117647058,154.8,126.78695652173911,172.34782608695653,141.08636363636364,6,1,12,336,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,140.9983488132095,137.5169247359855,150.38263136201883,29.93973200885893,-15.680213903743294,-24.413636363636357,174.52380952380952,212.33333333333331,143.3409090909091
2025-12-02 07:00:00+00:00,Islamabad,21.0,104.8952380952381,98.0,186.0,17.1,45.0,956.9,3.3999999999999995,0.0,HIGH,False,116.67272727272729,135.8421052631579,129.75454545454545,160.45000000000002,136.04583333333332,7,1,12,336,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,128.28925790411859,135.8312198611502,149.365396513534,30.675026205245583,-11.777489177489187,-31.15059523809522,172.37727272727273,194.11818181818185,123.74782608695652
2025-12-02 08:00:00+00:00,Islamabad,21.0,85.31428571428572,81.4,140.0,17.8,43.0,956.1,3.1000000000000005,0.0,HIGH,False,104.8952380952381,132.35294117647058,145.565,142.19565217391303,117.5090909090909,8,1,12,336,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,117.97363551481199,131.6880019679323,148.06745504528,31.89777757628691,-19.580952380952382,-32.194805194805184,162.6,158.08333333333334,95.484
2025-12-02 09:00:00+00:00,Islamabad,26.0,72.34615384615384,70.15,143.0,18.2,40.0,955.3,2.2,0.0,HIGH,False,85.31428571428572,116.67272727272729,154.8,133.92608695652174,119.552,9,1,12,336,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,102.29408369408371,121.64621625364661,146.72600482882982,33.855657701387955,-12.968131868131877,-47.20584615384617,149.26666666666668,153.86153846153846,90.73636363636363
2025-12-02 10:00:00+00:00,Islamabad,24.0,75.97500000000001,74.2,165.0,18.2,39.0,954.7000000000002,1.9,0.0,HIGH,False,72.34615384615384,104.8952380952381,135.8421052631579,141.75652173913045,113.11666666666667,10,1,12,336,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,87.51855921855922,107.90390856133892,144.75909457241954,36.75051840737994,3.628846153846169,-37.141666666666666,140.15200000000002,142.444,95.79166666666669
2025-12-02 11:00:00+00:00,Islamabad,24.0,100.65833333333336,100.35,169.0,17.0,57.0,954.2000000000002,1.3,0.0,HIGH,False,75.97500000000001,85.31428571428572,132.35294117647058,136.7391304347826,118.825,11,1,12,336,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,77.87847985347986,97.92605768414592,143.2115251279751,38.86226681599511,24.68333333333335,-18.166666666666643,172.38750000000002,142.312,112.36666666666667
2025-12-02 12:00:00+00:00,Islamabad,23.0,146.47391304347826,150.0,255.0,14.2,60.0,953.7,5.1,0.0,HIGH,False,100.65833333333336,72.34615384615384,116.67272727272729,126.78695652173911,158.8,12,1,12,336,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,82.9931623931624,92.64362304362305,142.45458068353065,39.529110546901954,45.8155797101449,-12.326086956521749,196.8695652173913,151.67391304347825,150.524
2025-12-02 13:00:00+00:00,Islamabad,23.0,177.52173913043478,173.0,325.0,13.3,67.0,954.0,5.7,0.0,HIGH,False,146.47391304347826,75.97500000000001,104.8952380952381,129.75454545454545,215.3181818181818,13,1,12,336,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,107.70241545893721,97.61048733874823,141.94099372700893,39.38732699352077,31.04782608695652,-37.79644268774703,233.72727272727272,177.70434782608694,193.14
2025-12-02 14:00:00+00:00,Islamabad,20.0,190.1,183.5,346.0,11.9,75.0,954.0,5.1,0.0,HIGH,False,177.52173913043478,100.65833333333336,85.31428571428572,145.565,221.1304347826087,14,1,12,336,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,141.55132850241546,109.71490417794767,140.3661419483528,37.00973376857392,12.578260869565213,-31.030434782608694,230.0,222.63636363636363,192.72727272727272
2025-12-02 15:00:00+00:00,Islamabad,21.0,183.07142857142856,168.0,352.0,10.7,79.0,954.2,4.8,0.0,HIGH,False,190.1,146.47391304347826,72.34615384615384,154.8,198.2,15,1,12,336,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,171.36521739130436,127.1791898922334,139.0732071657441,34.52411530492012,-7.028571428571439,-15.128571428571433,234.13636363636363,245.72727272727272,187.28571428571428
2025-12-02 16:00:00+00:00,Islamabad,20.0,186.95,174.5,321.0,10.3,78.0,954.8,5.8,0.0,HIGH,False,183.07142857142856,177.52173913043478,75.97500000000001,135.8421052631579,178.95238095238096,16,1,12,336,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,183.56438923395444,145.63340234644582,138.44285002288697,33.52115737952613,3.8785714285714334,7.997619047619025,245.28571428571428,245.3913043478261,200.42857142857144
2025-12-02 17:00:00+00:00,Islamabad,22.0,182.77272727272728,180.5,342.0,10.0,75.0,955.0,7.2,0.0,HIGH,False,186.95,190.1,100.65833333333336,132.35294117647058,178.1304347826087,17,1,12,336,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,186.70714285714288,164.12923567977919,138.77608414987108,33.978010946097164,-4.177272727272708,4.642292490118592,242.3809523809524,247.65217391304347,219.3636363636364
2025-12-02 18:00:00+00:00,Islamabad,23.0,168.17391304347825,171.0,324.0,9.6,75.0,954.8,7.5,0.0,HIGH,False,182.77272727272728,183.07142857142856,146.47391304347826,116.67272727272729,172.34782608695653,18,1,12,336,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,184.26471861471862,177.81496800301147,138.96951300362602,34.22410921104647,-14.59881422924903,-4.173913043478279,250.54545454545453,237.7142857142857,234.5
2025-12-02 19:00:00+00:00,Islamabad,24.0,161.7125,163.0,312.0,8.7,78.0,954.7999999999998,4.2,0.0,HIGH,False,168.17391304347825,186.95,177.52173913043478,104.8952380952381,160.45000000000002,19,1,12,336,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,179.29888010540185,181.43163466967815,138.79559996014777,34.05731823235641,-6.461413043478245,1.2624999999999886,245.43478260869568,214.3181818181818,205.95833333333331
2025-12-02 20:00:00+00:00,Islamabad,25.0,167.676,162.0,319.0,8.4,78.0,954.7,2.6,0.0,HIGH,False,161.7125,182.77272727272728,190.1,85.31428571428572,142.19565217391303,20,1,12,336,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,170.88638010540186,178.79676148127237,138.84820412681444,34.093175482294505,5.963499999999982,25.480347826086955,205.1846153846154,226.6,210.0
2025-12-02 21:00:00+00:00,Islamabad,22.0,175.25454545454545,176.0,327.0,8.2,75.0,955.0,2.0,0.0,HIGH,False,167.676,168.17391304347825,183.07142857142856,72.34615384615384,133.92608695652174,21,1,12,336,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,165.85413768115941,175.05942814793903,139.90988528623473,34.59499243355373,7.578545454545463,41.32845849802371,172.65217391304347,214.80769230769232,211.7037037037037
2025-12-02 22:00:00+00:00,Islamabad,24.0,144.22916666666666,137.0,311.0,8.3,70.0,954.9,1.5,0.0,HIGH,False,175.25454545454545,161.7125,186.95,75.97500000000001,141.75652173913045,22,1,12,336,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,168.2143484848485,173.75661429512516,141.63190439031902,35.30548750232833,-31.025378787878793,2.4726449275362086,182.70833333333331,185.2692307692308,200.76
2025-12-02 23:00:00+00:00,Islamabad,24.0,142.41666666666666,137.5,304.0,7.8,70.0,954.7999999999998,2.2,0.0,HIGH,False,144.22916666666666,167.676,182.77272727272728,100.65833333333336,136.7391304347826,23,1,12,336,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,162.38657070707072,166.6364754062363,141.73493126229974,35.30947452101116,-1.8125,5.677536231884062,194.77272727272728,171.36,187.5217391304348
2025-12-03 00:00:00+00:00,Islamabad,26.0,140.15384615384616,135.0,310.0,7.5,70.0,954.6,3.3999999999999995,0.0,HIGH,False,142.41666666666666,175.25454545454545,168.17391304347825,146.47391304347826,126.78695652173911,0,2,12,337,0,0.0,1.0,-2.4492935982947064e-16,1.0,153.96679292929292,159.91046530522618,141.97149527196154,35.29356415550172,-2.262820512820497,13.366889632107046,178.1434782608696,177.8791666666667,194.96153846153845
2025-12-03 01:00:00+00:00,Islamabad,23.0,130.96521739130435,120.0,302.0,6.8,71.0,955.1,2.8,0.0,HIGH,False,140.15384615384616,144.22916666666666,161.7125,177.52173913043478,129.75454545454545,1,2,12,337,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,142.26655982905982,155.24045415695417,142.52844900663268,35.14869613545825,-9.18862876254181,1.2106719367588994,188.2782608695652,177.84,183.44
2025-12-03 02:00:00+00:00,Islamabad,21.0,148.9952380952381,156.0,267.0,6.799999999999999,70.0,955.7,3.2,0.0,HIGH,False,130.96521739130435,142.41666666666666,167.676,190.1,145.565,2,2,12,337,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,137.84524340393907,150.1159070555049,142.57889367066429,35.130430239086536,18.030020703933758,3.43023809523811,212.28,181.3636363636364,203.34782608695653
2025-12-03 03:00:00+00:00,Islamabad,20.0,171.75,153.5,325.0,8.3,67.0,957.0,3.1,0.0,HIGH,False,148.9952380952381,140.15384615384616,175.25454545454545,183.07142857142856,154.8,3,2,12,337,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,140.0381005467962,147.00244673804457,142.72182025796587,35.150079679887774,22.754761904761892,16.94999999999999,224.12,196.95454545454547,204.9047619047619
2025-12-03 04:00:00+00:00,Islamabad,21.0,175.0,161.0,387.0,11.1,63.0,958.6,2.9,0.0,HIGH,False,171.75,130.96521739130435,144.22916666666666,186.95,135.8421052631579,4,2,12,337,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,150.57015182884746,146.41835582895365,143.42807025796589,35.571072877630755,3.25,39.15789473684211,229.4090909090909,176.65217391304347,190.63809523809525
2025-12-03 05:00:00+00:00,Islamabad,19.0,194.8421052631579,216.0,296.0,13.7,55.0,959.7,1.0,0.0,HIGH,False,175.0,148.9952380952381,142.41666666666666,182.77272727272728,132.35294117647058,5,2,12,337,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,165.2484126984127,151.54682805117588,145.0596492053343,36.10207682594565,19.84210526315789,62.48916408668731,231.04761904761904,159.86363636363637,167.70000000000002
2025-12-03 06:00:00+00:00,Islamabad,21.0,174.52380952380952,189.0,246.0,16.0,51.0,960.2,4.1,0.0,HIGH,False,194.8421052631579,171.75,140.15384615384616,168.17391304347825,116.67272727272729,6,2,12,337,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,180.53070175438597,160.2844011505911,147.66336437561293,37.37670013238127,-20.318295739348372,57.85108225108223,212.33333333333331,143.3409090909091,170.315
2025-12-03 07:00:00+00:00,Islamabad,22.0,172.37727272727273,172.5,240.0,17.6,47.0,959.7,2.9,0.0,HIGH,False,174.52380952380952,175.0,130.96521739130435,161.7125,104.8952380952381,7,2,12,337,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,181.45530492898914,166.01272837891833,150.0738261360747,37.15597178172844,-2.146536796536793,67.48203463203463,194.11818181818185,123.74782608695652,167.57619047619048
2025-12-03 08:00:00+00:00,Islamabad,20.0,162.6,163.5,226.0,18.6,45.0,959.0,3.2,0.0,HIGH,False,172.37727272727273,194.8421052631579,148.9952380952381,167.676,85.31428571428572,8,2,12,337,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,180.5810625047467,172.91473760157973,152.88557757907614,36.1275636684761,-9.777272727272731,77.28571428571428,158.08333333333334,95.484,133.48749999999998
2025-12-03 09:00:00+00:00,Islamabad,24.0,149.26666666666668,149.5,213.0,18.9,44.0,958.2999999999998,4.2,0.0,HIGH,False,162.6,174.52380952380952,171.75,175.25454545454545,72.34615384615384,9,2,12,337,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,169.8336940836941,175.18219791904002,156.10581567431424,33.16574438862703,-13.333333333333314,76.92051282051284,153.86153846153846,90.73636363636363,105.25416666666666
2025-12-03 10:00:00+00:00,Islamabad,25.0,140.15200000000002,138.0,204.0,18.5,45.0,958.2,5.2,1.0,HIGH,False,149.26666666666668,172.37727272727273,175.0,144.22916666666666,75.97500000000001,10,2,12,337,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,161.41464646464647,171.43497569681782,159.3108370418356,28.040183077908715,-9.114666666666665,64.177,142.444,95.79166666666669,104.84
2025-12-03 11:00:00+00:00,Islamabad,24.0,172.38750000000002,175.5,258.0,16.9,55.0,957.7999999999998,4.8,1.0,HIGH,False,140.15200000000002,162.6,194.8421052631579,142.41666666666666,100.65833333333336,11,2,12,337,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,150.6728888888889,165.62697569681782,161.9848787085023,22.199079760863587,32.2355,71.72916666666666,142.312,112.36666666666667,119.276
2025-12-03 12:00:00+00:00,Islamabad,23.0,196.8695652173913,197.0,303.0,14.4,62.0,957.3,7.0,0.0,HIGH,False,172.38750000000002,149.26666666666668,174.52380952380952,140.15384615384616,146.47391304347826,12,2,12,337,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,153.9353888888889,161.8845414862915,164.97359398628006,18.018434493926204,24.482065217391295,50.39565217391305,151.67391304347825,150.524,129.35
2025-12-03 13:00:00+00:00,Islamabad,22.0,233.72727272727272,234.5,357.0,13.0,70.0,957.5,6.7,0.0,HIGH,False,196.8695652173913,140.15200000000002,172.37727272727273,130.96521739130435,177.52173913043478,13,2,12,337,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,169.80302173913046,165.60883410188845,167.07341282685977,18.692668433682098,36.85770750988141,56.20553359683794,177.70434782608694,193.14,145.0086956521739
2025-12-03 14:00:00+00:00,Islamabad,19.0,230.0,237.0,400.0,11.8,79.0,957.4,5.8,0.0,HIGH,False,233.72727272727272,172.38750000000002,162.6,148.9952380952381,190.1,14,2,12,337,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,200.994779314888,175.83383410188847,169.41531006006133,23.067487524938134,-3.7272727272727195,39.900000000000006,222.63636363636363,192.72727272727272,177.2238095238095
2025-12-03 15:00:00+00:00,Islamabad,22.0,234.13636363636363,251.0,407.0,11.1,82.0,957.6,4.4,0.0,HIGH,False,230.0,196.8695652173913,149.26666666666668,171.75,183.07142857142856,15,2,12,337,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,220.19894598155466,187.0671674352218,171.07781006006135,25.88840689307302,4.136363636363626,51.06493506493507,245.72727272727272,187.28571428571428,209.045
2025-12-03 16:00:00+00:00,Islamabad,21.0,245.28571428571428,260.0,407.0,10.9,78.0,957.8,4.4,0.0,HIGH,False,234.13636363636363,233.72727272727272,140.15200000000002,175.0,186.95,16,2,12,337,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,232.62121212121212,201.2121169301713,173.20551568776696,28.84644820878844,11.149350649350652,58.33571428571429,245.3913043478261,200.42857142857144,228.9047619047619
2025-12-03 17:00:00+00:00,Islamabad,21.0,242.3809523809524,233.0,370.0,10.5,74.0,957.7,6.799999999999999,0.0,HIGH,False,245.28571428571428,230.0,172.38750000000002,194.8421052631579,182.77272727272728,17,2,12,337,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,236.47402597402595,218.734402644457,175.6361704496717,32.30530607058484,-2.9047619047618696,59.60822510822513,247.65217391304347,219.3636363636364,223.4
2025-12-03 18:00:00+00:00,Islamabad,22.0,250.54545454545453,251.0,455.0,10.3,68.0,958.0,9.5,55.0,HIGH,False,242.3809523809524,234.13636363636363,196.8695652173913,174.52380952380952,168.17391304347825,18,2,12,337,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,240.60101010101008,230.39997804128242,178.1198464958478,35.05240943038626,8.164502164502125,82.37154150197628,237.7142857142857,234.5,213.85
2025-12-03 19:00:00+00:00,Islamabad,23.0,245.43478260869568,250.0,419.0,9.4,69.0,957.8,6.9,0.0,HIGH,False,250.54545454545453,245.28571428571428,233.72727272727272,172.37727272727273,161.7125,19,2,12,337,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,246.07070707070707,239.3459595959596,181.55199405843015,37.94920986853409,-5.110671936758848,83.72228260869568,214.3181818181818,205.95833333333331,209.6
2025-12-03 20:00:00+00:00,Islamabad,26.0,205.1846153846154,204.5,356.0,8.8,71.0,957.3,5.799999999999999,100.0,HIGH,False,245.43478260869568,242.3809523809524,230.0,162.6,167.676,20,2,12,337,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,246.12039651170087,241.29721124286343,185.04042250045913,39.846784900273185,-40.250167224080286,37.50861538461541,226.6,210.0,209.16
2025-12-03 21:00:00+00:00,Islamabad,23.0,172.65217391304347,160.0,296.0,8.5,72.0,957.0,4.8,100.0,HIGH,False,205.1846153846154,250.54545454545453,234.13636363636363,149.26666666666668,175.25454545454545,21,2,12,337,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,233.72161751292188,237.16131380696598,186.60328147481812,39.87167939039956,-32.53244147157193,-2.602371541501981,214.80769230769232,211.7037037037037,168.988
2025-12-03 22:00:00+00:00,Islamabad,24.0,182.70833333333331,171.5,286.0,8.5,72.0,957.0,3.2000000000000006,100.0,HIGH,False,172.65217391304347,245.43478260869568,245.28571428571428,140.15200000000002,144.22916666666666,22,2,12,337,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,207.7571906354515,226.9139488530793,186.49484932725548,39.907407077893424,10.056159420289845,38.47916666666666,185.2692307692308,200.76,140.732
2025-12-03 23:00:00+00:00,Islamabad,22.0,194.77272727272728,206.5,282.0,8.8,71.0,956.4,4.2,100.0,HIGH,False,182.70833333333331,205.1846153846154,242.3809523809524,172.38750000000002,142.41666666666666,23,2,12,337,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,186.84837421033072,216.4843853610158,188.09814793836662,38.895670034408994,12.064393939393966,52.35606060606062,171.36,187.5217391304348,130.35416666666666
2025-12-04 00:00:00+00:00,Islamabad,23.0,178.1434782608696,176.0,290.0,8.8,71.0,956.3,2.5,100.0,HIGH,False,194.77272727272728,172.65217391304347,250.54545454545453,196.8695652173913,140.15384615384616,0,3,12,338,0,0.0,1.0,-2.4492935982947064e-16,1.0,183.37774483970134,208.54968117631165,190.27965046361916,37.671128254060356,-16.629249011857667,37.98963210702345,177.8791666666667,194.96153846153845,129.764
2025-12-04 01:00:00+00:00,Islamabad,23.0,188.2782608695652,207.0,367.0,8.4,71.0,956.6,1.4,100.0,HIGH,False,178.1434782608696,182.70833333333331,245.43478260869568,233.72727272727272,130.96521739130435,1,3,12,338,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,185.20817962231004,196.4826851288808,191.8625518014118,36.24444567284252,10.134782608695588,57.31304347826085,177.84,183.44,130.356
2025-12-04 02:00:00+00:00,Islamabad,25.0,212.28,221.0,364.0,8.5,70.0,957.3,3.7,97.0,HIGH,False,188.2782608695652,194.77272727272728,205.1846153846154,230.0,148.9952380952381,2,3,12,338,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,187.06482213438736,186.95659817235904,194.25059527967267,33.86781987602214,24.0017391304348,63.28476190476189,181.3636363636364,203.34782608695653,149.752
2025-12-04 03:00:00+00:00,Islamabad,25.0,224.12,223.0,370.0,9.2,71.0,957.7,4.0,100.0,HIGH,False,212.28,178.1434782608696,172.65217391304347,234.13636363636363,171.75,3,3,12,338,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,192.90057971014494,188.13916227492317,196.88746035903773,32.63221323525309,11.840000000000003,52.370000000000005,196.95454545454547,204.9047619047619,133.8304347826087
2025-12-04 04:00:00+00:00,Islamabad,22.0,229.4090909090909,237.0,344.0,10.8,69.0,958.5,4.6,39.0,HIGH,False,224.12,188.2782608695652,182.70833333333331,245.28571428571428,175.0,4,3,12,338,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,208.22608695652173,196.7171332894159,199.06954369237107,32.62917768177361,5.289090909090902,54.40909090909091,176.65217391304347,190.63809523809525,132.84545454545454
2025-12-04 05:00:00+00:00,Islamabad,21.0,231.04761904761904,246.0,317.0,14.400000000000002,55.0,959.2,2.9,8.0,HIGH,False,229.4090909090909,212.28,194.77272727272728,242.3809523809524,194.8421052631579,5,3,12,338,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,221.9363636363636,204.50059288537554,201.3365891469165,32.77396351418269,1.6385281385281303,36.20551378446115,159.86363636363637,167.70000000000002,133.36363636363637
2025-12-04 06:00:00+00:00,Islamabad,21.0,212.33333333333331,211.0,302.0,16.5,50.0,959.7,4.4,6.0,HIGH,False,231.04761904761904,224.12,178.1434782608696,250.54545454545453,174.52380952380952,6,3,12,338,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,228.19223665223663,210.54640818119083,202.84515222126905,33.29120553508762,-18.714285714285722,37.809523809523796,143.3409090909091,170.315,135.95238095238096
2025-12-04 07:00:00+00:00,Islamabad,22.0,194.11818181818185,199.5,261.0,18.2,44.0,959.0,5.2,3.0,HIGH,False,212.33333333333331,229.4090909090909,188.2782608695652,245.43478260869568,172.37727272727273,7,3,12,338,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,224.26334776334775,216.24471735993475,204.42054904666588,32.78345456395345,-18.21515151515146,21.740909090909128,123.74782608695652,167.57619047619048,136.8
2025-12-04 08:00:00+00:00,Islamabad,24.0,158.08333333333334,157.5,305.0,19.3,39.0,958.1,6.099999999999999,34.0,HIGH,False,194.11818181818185,231.04761904761904,212.28,205.1846153846154,162.6,8,3,12,338,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,212.4997113997114,217.21803751803756,205.32642025878712,32.153866014048056,-36.03484848484851,-4.5166666666666515,95.484,133.48749999999998,121.4
2025-12-04 09:00:00+00:00,Islamabad,26.0,153.86153846153846,149.5,278.0,19.6,36.0,957.3,6.799999999999999,97.0,HIGH,False,158.08333333333334,212.33333333333331,224.12,172.65217391304347,149.26666666666668,9,3,12,338,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,188.17828282828282,208.18525974025977,205.13822581434263,32.42687261494604,-4.221794871794884,4.5948717948717785,90.73636363636363,105.25416666666666,95.7875
2025-12-04 10:00:00+00:00,Islamabad,25.0,142.444,138.0,219.0,18.8,38.0,956.7,7.0,70.0,HIGH,False,153.86153846153846,194.11818181818185,229.4090909090909,182.70833333333331,140.15200000000002,10,3,12,338,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,168.68768453768453,196.47551615051614,205.32967880579565,32.094517611749765,-11.41753846153847,2.291999999999973,95.79166666666669,104.84,73.98636363636363
2025-12-04 11:00:00+00:00,Islamabad,25.0,142.312,138.0,212.0,16.9,48.0,956.2,5.6,99.0,HIGH,False,142.444,158.08333333333334,231.04761904761904,194.77272727272728,172.38750000000002,11,3,12,338,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,151.46295726495728,181.98133433233434,205.42517880579567,31.894933013939827,-0.13199999999997658,-30.075500000000005,112.36666666666667,119.276,77.84583333333333
2025-12-04 12:00:00+00:00,Islamabad,23.0,151.67391304347825,145.0,247.0,14.4,56.0,956.1,6.2,96.0,HIGH,False,142.312,153.86153846153846,212.33333333333331,178.1434782608696,196.8695652173913,12,3,12,338,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,146.20584615384615,167.19206449106449,204.17203297246235,33.7842846317069,9.36191304347824,-45.19565217391306,150.524,129.35,98.648
2025-12-04 13:00:00+00:00,Islamabad,23.0,177.70434782608694,173.0,366.0,13.5,64.0,956.5,6.7,100.0,HIGH,False,151.67391304347825,142.444,194.11818181818185,188.2782608695652,233.72727272727272,13,3,12,338,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,145.47663768115942,157.082161109422,202.2888807985493,35.42862248415743,26.030434782608694,-56.022924901185775,193.14,145.0086956521739,116.192
2025-12-04 14:00:00+00:00,Islamabad,22.0,222.63636363636363,231.5,467.0,13.2,68.0,956.8,5.4,100.0,HIGH,False,177.70434782608694,142.312,158.08333333333334,212.28,230.0,14,3,12,338,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,157.23008695652175,154.3465221107395,199.95459226099987,35.11135131626548,44.93201581027668,-7.363636363636374,192.72727272727272,177.2238095238095,142.6
2025-12-04 15:00:00+00:00,Islamabad,22.0,245.72727272727272,262.0,488.0,13.0,71.0,957.1,5.0,95.0,HIGH,False,222.63636363636363,151.67391304347825,153.86153846153846,224.12,234.13636363636363,15,3,12,338,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,184.0048748353096,165.10536049457787,199.6477740791817,34.868721331556344,23.090909090909093,11.590909090909093,187.28571428571428,209.045,180.40833333333333
2025-12-04 16:00:00+00:00,Islamabad,23.0,245.3913043478261,262.0,521.0,12.6,68.0,957.4,5.2,98.0,HIGH,False,245.72727272727272,177.70434782608694,142.444,229.4090909090909,245.28571428571428,16,3,12,338,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,215.3559947299078,180.41631620553358,200.13072862463625,35.44272613891202,-0.3359683794466264,0.10559006211181554,200.42857142857144,228.9047619047619,195.024
2025-12-04 17:00:00+00:00,Islamabad,23.0,247.65217391304347,269.0,433.0,11.7,67.0,957.5,4.2,67.0,HIGH,False,245.3913043478261,222.63636363636363,142.312,231.04761904761904,242.3809523809524,17,3,12,338,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,237.91831357048747,197.57420026350462,200.13512821055758,35.44858110352416,2.2608695652173765,5.271221532091062,219.3636363636364,223.4,185.876
